,text
941,     
942,"For the first year of the Trump administration the story was one of containment and constraint. President Trump was constrained ideologically by Paul Ryan and Mitch McConnell, pursuing a conventional Republican agenda on health care and taxes and letting his populist promises hang fire. But more important he was constrained institutionally, in roughly the ways that Republican politicians had promised that he would be — surrounded by a conventional Republican cabinet and (after a while) a conventional White House that essentially governed for him, letting him play the authoritarian on Twitter while the business of the presidency was conducted elsewhere. The problem with this arrangement is that unlike other out-of-the-loop presidents — Richard Nixon at his nadir, Woodrow Wilson after his stroke, Ronald Reagan with a bullet in him — Trump was not actually incapacitated or about to be impeached. He was just, well, Donald Trump: a septuagenarian cable-TV addict ill-suited for the responsibilities of his office but still fully capable of attempting to exercise its powers. Which meant that the containment game had to last, not weeks or months, but three more long years to work. And it may not last that long. From his exciting new steel tariffs to his promised summit meeting with Kim Jong-un, Trump has been acting lately like a man less inclined to listen to his handlers — and now those handlers have begun to disappear. The firing of Rex Tillerson, on the heels of Gary Cohn’s departure about a week ago, evokes the wildly chaotic atmosphere that characterized Trump’s first few months in office. But as my colleague Maggie Haberman tweeted, this time it seems less like something happening to Trump and more like chaos orchestrated from the Oval Office: “The narrative of Trump unglued is not totally wrong but misses the reason why — he was terrified of the job the first six months, and now feels like he has a command of it. So now he is basically saying, ‘I’ve got this, I can make the changes I want.’” In other words, Trump knows that he’s been constrained and tamed — for all I know he might have read my columns, or at least the headlines, saying so — and doesn’t want to play the incapacitated Twitter president anymore. He wants to actually use the office, and not just occupy it — and since he is the president, nobody can stop him from trying. What would Trump becoming a real president mean in practice? In terms of personnel, it might mean that instead of easing out the hacks and cranks and TV personalities, as his staff managed to do during the year of constraint, Trump will begin to usher out his more qualified personnel and replace them with, well, TV personalities — Cohn with Larry Kudlow, perhaps, or H. R. McMaster with John Bolton. But it also promises to further multiply the number of important vacancies within the government, since more true-to-Trump personnel choices would inevitably have some trouble with the confirmation process, which in turn — as Haberman notes — will encourage Trump to take more counsel from the shadow Trumpland of his campaign, where his more misfit-toy advisers tend to congregate. "
943,"At a time when deals between American and Chinese companies are on the rocks, an early example that united a major Wall Street deal maker with the Chinese government has come to an end. China Investment Corporation, China’s sovereign wealth fund, has sold its stake in Blackstone Group, the American private equity giant, the latter said in a recent filing. The fund, known as C.I.C., did not disclose a reason for the sale, and neither side disclosed how big it was. The sale ends an 11-year investment that seemed to presage a new era of economic relations between the two countries. It helped Stephen Schwarzman, Blackstone’s co-founder, become a major player in business and diplomatic circles between the two countries. That era seems very much over. American officials have taken a harder stance against Chinese money as Chinese buyers have looked to strike deals in sensitive areas like semiconductors and self-driving cars. President Trump’s criticism of China’s trade policies and his new tariffs on imports of steel and aluminum have worsened relations between Washington and Beijing. The souring atmosphere could put Mr. Schwarzman, who serves as an informal economic adviser to Mr. Trump, in a difficult position. Blackstone sought to emphasize its continuing relationship with C.I.C., pointing to money that it said the Chinese company still had in some of its investment funds. “We greatly value our partnership with C.I.C. and are grateful for their successful, long-term investment in our firm,” a Blackstone spokesman said in an emailed statement. “We continue to expand this important relationship as one of C.I.C.’s major asset managers and look forward to working closely together.” "
944,"(Want to get this briefing by email? Here’s the sign-up.) Good morning. Here’s what you need to know: • Rex Tillerson and President Trump never really saw eye to eye. During his 405-day tenure as secretary of state, Mr. Tillerson had favored remaining in the Paris climate accord, preserving the Iran nuclear deal, and undertaking negotiations to resolve the North Korean nuclear crisis. Those positions put him at odds with the president, on whom Mr. Tillerson was considered a restraining influence. On Tuesday, Mr. Tillerson learned from Twitter that he had been replaced by Mike Pompeo, the C.I.A. director, who more closely aligns with the president’s “America First” worldview. • Looking for a pattern in the many staff changes? Don’t, our chief White House correspondent recommends. “I like conflict,” Mr. Trump said. "
945,      
946,"LOS ANGELES — President Trump woke up here in the land of earthquakes on Wednesday morning, but he was 2,500 miles away from the tremor that was really shaking his party. While the president hobnobbed on Tuesday night with wealthy donors in the exclusive enclave of Beverly Park, the voters in the suburbs south of Pittsburgh were in revolt, giving the Democratic candidate a narrow victory in a special election in Pennsylvania that was taking on outsize proportions. Just as they did outside Birmingham and Montgomery, Ala., in December, and Richmond, Va., and Washington in November, energized and angry suburban voters were swamping the Trump stalwarts in the more rural parts of those regions, sending a clear message to Republicans around the country. While Republican turnout in a district that Mr. Trump won in 2016 by 20 percentage points was healthy, Democrats showed again that they could tap unions and other traditionally friendly groups to get their voters out in droves. The N.A.A.C.P. helped win Attorney General Jeff Sessions’s former Alabama Senate seat for Doug Jones in December. Organized labor, once seen as fractured and feckless in the Trump era, gave the Democrat Conor Lamb his edge in Pennsylvania. Rick Saccone, the Republican candidate who wrapped himself in Mr. Trump’s cloak and drew the president to his district last weekend in a bid to rescue a faltering campaign, trailed Mr. Lamb, a former Marine seeking to show his party can compete even in red territory. Mr. Lamb held an apparently insurmountable lead of 641 votes on Wednesday, with about only 500 absentee, provisional and military ballots remaining to be counted, according to county election officials. The victory may yet be contested, but whether Mr. Lamb holds on to officially win the House seat matters less than the fact that he was so competitive in the first place. The rebuke of Mr. Trump came from a part of western Pennsylvania that overwhelmingly supported him in 2016 and that typically would not seem likely to turn to a Democrat. The district was seen as so strongly Republican that the Democrats did not even field a candidate in recent years. And while Mr. Saccone carried the most Trump-supporting counties along the West Virginia border, Mr. Lamb made just enough inroads in those rural areas to give the voters in suburban Allegheny County the chance to deliver the Democrat the slimmest of leads. Rarely shy about weighing in on other news of the day, Mr. Trump made no mention of the race on Wednesday on Twitter or at any public appearance. But during a closed-door fund-raiser outside St. Louis late in the day for Josh Hawley, a Republican running for Senate, Mr. Trump argued that he had helped Mr. Saccone come back from a seven-point deficit to a virtual tie. Moreover, Mr. Trump asserted that Mr. Lamb’s strong showing was really a validation of the popularity of the president’s own policies. “The young man last night that ran, he said, ‘Oh, I’m like Trump. Second Amendment, everything. I love the tax cuts, everything.’ He ran on that basis,” Mr. Trump said, according to The Atlantic, which obtained an audio recording of the event. “He ran on a campaign that said very nice things about me. I said, ‘Is he a Republican? He sounds like a Republican to me.’” While he searched for the best possible interpretation, the stinging message could hardly have been more pointed for a Republican president mired in low approval ratings, burdened by investigations and facing the growing likelihood that Democrats may seize power in the House this year. Mr. Lamb, 33, defied political geography and appeared on the verge of capturing the state’s 18th District despite a torrent of Republican money and Mr. Trump’s personal intervention. At a rally Saturday, Mr. Trump mocked Mr. Lamb as “Lamb the Sham,” promised that Mr. Saccone would “vote for us all the time,” and rambled about his own achievements as he sought to transfer his own political success to the Republican candidate. In the end, none of it seemed to be enough. Democratic enthusiasm appeared to overwhelm a part of the state that has long been a Republican stronghold. For the president, the vote is an ominous echo of Democratic victories in Virginia and Alabama, where his political efforts were shrugged off or counterproductive. The tally was also a blunt rejection of the president’s political calculation that tax cuts and steel tariffs would persuade voters in a region once dominated by the steel industry to embrace the Trump agenda on behalf of Mr. Saccone. “Steel is back,” he repeatedly said at the rally, apparently to little effect. A Republican victory in Pennsylvania might have helped deflect attention from the continuing collapse of the president’s inner circle, which Tuesday included Mr. Trump’s abrupt firing of Secretary of State Rex W. Tillerson and the forced resignation of John McEntee, one of Mr. Trump’s closest personal aides, who is under investigation for financial crimes and was marched out of the White House. Instead, Mr. Saccone’s lackluster performance was a grim bookend for a day in which the president’s trip to the Mexico-California border to view wall prototypes was completely overshadowed by the churning turnovers in his national security team. Mr. Trump and Republican Party leaders had desperately sought to head off an outcome that was once thought of as politically impossible. Conservative groups spent more than $10 million in the hopes of defeating Mr. Lamb, who received similar help from Democratic politicians like former Vice President Joseph R. Biden Jr. A barrage of Republican advertisements condemned Mr. Lamb as a “Rubber Stamp for Nancy Pelosi,” the Democratic leader in the House. One flier sent to voters showed Mr. Lamb firing an assault weapon, an attempt to weaken the Democrat’s support among liberal voters. A deceptive video purported to show Mr. Lamb in a fight with labor unions. But in recent weeks, polls in Pennsylvania consistently showed Mr. Saccone’s popularity slipping, and Mr. Lamb gaining traction. Visits by Vice President Mike Pence and other White House officials did little to buck up the party’s candidate. By the time Mr. Trump arrived in Moon Township, Pa., for the rally, the race had tightened significantly, and many White House and Republican Party officials were already worried that he was lending his support to a lost cause. As it turned out, they may have been right. During the rally, Mr. Trump called Mr. Saccone “an extraordinary person” and dismissed Mr. Lamb as someone who should not be trusted by voters in western Pennsylvania. “The people of Pittsburgh cannot be conned by this guy Lamb because he’s not going to vote for us,” Mr. Trump said. Only after the election did the president pivot to argue that, in fact, Mr. Lamb was something of a quasi supporter. "
947,"Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via RadioPublic | Via Stitcher Rex Tillerson’s relationship with President Trump was rocky from the start. But it was still a huge surprise when Mr. Tillerson was fired as secretary of state on Tuesday. Mr. Tillerson was the most persistent advocate of opening diplomatic channels with North Korea — a position that put him publicly at odds with his boss. As Mr. Trump prepares to meet Kim Jong-un, the North’s leader, we talk with the man who came closest to a deal with Pyongyang about what the current administration can learn from previous attempts. On today’s episode: • Mark Landler, a White House correspondent at The New York Times. • William Perry, a former secretary of defense and one of the few senior U.S. officials to have negotiated directly with the North Koreans. (We last spoke with Mr. Perry in August. Listen to that interview here.) Background reading: • Mr. Tillerson’s dismissal pulls the White House even closer to the nationalist ideas that animated Mr. Trump’s presidential campaign. • Mike Pompeo, the C.I.A. director who is Mr. Trump’s choice for secretary of state, opposes the nuclear deal with Iran and doubts North Korea will give up its nuclear arsenal through negotiations. Tune in, and tell us what you think. Email us at thedaily@nytimes.com. Tweet me at @mikiebarb. And if you’re interested in advertising with “The Daily,” write to us at thedaily-ads@nytimes.com. If you don’t see an audio player on this page or to subscribe to The Daily for free, follow the instructions below. From your mobile device: You can listen and subscribe to “The Daily” from any podcast player. If you’re reading this from an iPhone or other Apple mobile device, tap this link to listen in Apple Podcasts. If you’re on an Android device, tap this link to listen in Stitcher or this link to listen in RadioPublic. Or if you prefer another podcast player, you can find “The Daily” there. (Here’s the RSS feed.) From a desktop or laptop: Click the “play” button above to start the show. Make sure to keep that window open on your browser if you’re doing other things, or else the audio will stop. You can always find the latest episode at nytimes.com/thedaily. On Amazon Echo, Echo Dot or Tap: Open the Alexa app. From the navigation panel on the left, select “settings,” then “flash briefing,” then “get more flash briefing content.” Look for “The New York Times” and select “enable skill.” Now you can say, “Alexa, what’s my flash briefing?” and you will hear that day’s episode of “The Daily.” On Google Home: You can say, “O.K., Google, play New York Times” to listen to that day’s episode of “The Daily.” "
948,"A month ago, hundreds of teenagers ran for their lives from the hallways and classrooms of Marjory Stoneman Douglas High School, where 17 students and staff had been shot to death. On Wednesday, driven by the conviction that they should never have to run from guns again, they walked. So did their peers. In New York City, in Chicago, in Atlanta and Santa Monica; at Columbine High School and in Newtown, Conn.; and in many more cities and towns, students left school by the hundreds and the thousands at 10 a.m., sometimes in defiance of school authorities, who seemed divided and even flummoxed about how to handle their emptying classrooms. The first major coordinated action of the student-led movement for gun control marshaled the same elements that had defined it ever since the Parkland shooting: eloquent young voices, equipped with symbolism and social media savvy, riding a resolve as yet untouched by cynicism. “We have grown up watching more tragedies occur and continuously asking: Why?” said Kaylee Tyner, a 16-year-old junior at Columbine High School outside Denver, where 13 people were killed in 1999, inaugurating, in the public consciousness, the era of school shootings. “Why does this keep happening?” Even after a year of near continuous protesting — for women, for the environment, for immigrants and more — the emergence of people not even old enough to drive as a political force has been particularly arresting, unsettling a gun control debate that had seemed impervious to other factors. "
949,"Broadcom officially withdrew a $117 billion takeover bid for its rival chip maker Qualcomm on Wednesday, two days after President Trump issued an extraordinary order to block the acquisition effort on national security grounds. In a statement, Broadcom said that it would comply with Mr. Trump’s order, formally abandoning what would have been the biggest takeover in the history of the technology industry. Broadcom has nevertheless said it will continue with plans to move its legal headquarters from Singapore to the United States. “Broadcom’s board of directors and management team sincerely appreciate the significant support we received from the Qualcomm and Broadcom stockholders throughout this process,” Broadcom said. Mr. Trump issued his order after a government panel tasked with reviewing the national security implications for business deals disclosed serious concerns about the bid. The panel’s finding was in keeping with the misgivings within the White House about China’s gaining access to important technologies like the nascent wireless standard known as 5G. The move by Mr. Trump was a rare intervention by a president, but under his administration, multiple deals have been quashed after a review by the panel, the Committee on Foreign Investment in the United States, popularly known as Cfius. Those prospective deals have included the sale of Moneygram to a unit of the Chinese e-commerce giant Alibaba, and an agreement involving Lattice Semiconductor and an investment firm with reported ties to the Chinese government. Mr. Trump acted despite efforts by Broadcom and its chief executive, Hock Tan, to win over the White House, even before the hostile takeover bid was announced. "
950,   
951,"LONDON — Prime Minister Theresa May of Britain expelled 23 Russian diplomats on Wednesday over the poisoning of a former Russian spy on British soil, raising tensions between the two countries to a level not seen since the heights of the Cold War. She vowed to crack down on Russian spies, corrupt elites and ill-gotten wealth in Britain. Her statement to Parliament came after Moscow rejected a British deadline for Russia to explain itself over this month’s attack on the former spy, Sergei V. Skripal, and his daughter. The two countries have engaged in a worsening clash in recent days, with Britain widening an investigation into the incident and courting friends and allies to increase pressure on Russia, while Moscow has threatened to retaliate over any punitive action. The strident remarks from the British prime minister were a marked departure from the norm for a leader who has faced a litany of domestic and international issues. Mrs. May’s government is consumed with Britain’s withdrawal from the European Union, a complex negotiation that it appears to be struggling with. And its closest international ally, the United States, is led by a president who has appeared reluctant to openly criticize Russia. “This represents an unlawful use of force by the Russian state against the United Kingdom,” Mrs. May said in an address to the House of Commons. “It must therefore be met with a full and robust response.” "
952,      
953,"WASHINGTON — Attorney General Jeff Sessions is reviewing a recommendation to fire the former F.B.I. deputy director, Andrew G. McCabe, just days before he is scheduled to retire on Sunday, people briefed on the matter said. Mr. McCabe was a frequent target of attack from President Trump, who taunted him both publicly and privately. Mr. McCabe is ensnared in an internal review that includes an examination of his decision in 2016 to allow F.B.I. officials to speak with reporters about an investigation into the Clinton Foundation. The Justice Department’s inspector general concluded that Mr. McCabe was not forthcoming during the review, according to the people briefed on the matter. That yet-to-be-released report triggered an F.B.I. disciplinary process that recommended his termination — leaving Mr. Sessions to either accept or reverse that decision. Lack of candor is a fireable offense, but like so much at the F.B.I., Mr. McCabe’s fate is also entangled in presidential politics and the special counsel investigation. He was involved from the beginning in the investigation into the Trump campaign’s ties to Russia. He is also a potential witness in the inquiry into whether Mr. Trump tried to obstruct justice. Mr. Trump’s supporters have tried to cast Mr. McCabe as part of a “deep state” that operates in secret to undermine the administration. Mr. Trump has goaded Mr. Sessions into taking action against him. Now, Mr. Sessions is the final arbiter of Mr. McCabe’s dismissal, shortly before his retirement takes effect Sunday. Though no decision has been made, people inside the Justice Department expect him to be fired before Friday, a decision that would jeopardize his pension as a 21-year F.B.I. veteran. "
954,"The special election in southwest Pennsylvania garnered national attention for what it could portend for the midterm elections in November. Democratic enthusiasm in the heart of Trump country may have signaled a brewing blue wave in November. But on Wednesday morning, the winner of the House’s 18th district in Pennsylvania was not officially decided. Here’s a look at what’s next for the candidates and the district that President Trump won by nearly 20 percentage points in 2016. As of Wednesday morning, one small Republican-leaning county was still counting more than 1,000 absentee ballots. Conor Lamb, the Democratic candidate, had already claimed victory over Republican Rick Saccone. And House Republicans were talking about a recount and a legal challenge. Under Pennsylvania’s state election law, this type of race does not require an automatic recount, but voters could request one through two different processes over the next week. A recount, however, is unlikely to change the results, because most ballots in the state are cast electronically, said Neil Makhija, a lecturer at the University of Pennsylvania’s law school and a former Democratic candidate for Pennsylvania’s state house. "
955,"FROM RICK OWENS’S ragged T-shirts and canvas shifts to the giddy ornamentation of Alessandro Michele’s Gucci, all glitz and blitz and reconstituted Elton John costumes, the spring collections appeared to not have a common thread between them — a seemingly bipolar mix of downtrodden, derelict styles and escapist fantasies. Rei Kawakubo’s Boschean excess at Comme des Garçons — clashing Renaissance paintings and Japanese cartoons as prints and reconstituted pileups of tacky plastic children’s toys as headpieces — was a stark contrast to Miuccia Prada’s comic-book-print warrior women and the tatty gewgaws and currency-war patterns of Demna Gvasalia’s Balenciaga collection. There, the idea of luxury was debased and devalued with gaudy dresses, blouses and skintight pant-boot hybrids cut in post-Brexit-inspired euro-note and dollar-bill patterns. So, what is it with fashion at the moment? Designers appear to have assumed a fight-or-flight response to these uncertain times, which, to some — especially those with a flair for the dramatic — look a lot like the end of days. “Fashion is a reflection of the way we live,” said Gvasalia backstage at Balenciaga. “I wanted to create a feeling that something dangerous was going to happen.” He was talking, specifically, about the sturm-und-drang mood at his show, which took place in a blacked-out venue filled with smoke and the boom of ominous trip hop music. The message was less “apocalypse now” and more “apocalypse soon.” Art, literature and film frequently tackle themes of end-of-the-world-as-we-know-it destruction — in 2017 alone, there was the TV adaptation of Margaret Atwood’s dystopian novel, “The Handmaid’s Tale,” which felt eerily prophetic; Kara Walker’s towering Goya-esque murals shown at New York’s Sikkema Jenkins & Co. in September, which depicted the unfolding of a modern, racially charged civil war; the artist Jonathan Horowitz’s doctored photo of President Trump playing golf while the sky above him burned; and, even, a sequel to that earlier neon-fizzed end-times nightmare, “Blade Runner.” But apocalyptic naysaying is less frequently found in fashion, an industry that trades on optimism, fantasy and, most importantly, an ability to predict the future. But in moments of great distress, even clothing tends to reflect our troubles. Immediately prior to the outbreak of war in 1939, there was a surfeit of Austrian and Bavarian influences in the industry; in the late ’80s, Black Monday gave way to the rise of a movement dubbed “deconstruction” that originated with the Belgian designer Martin Margiela, whose leitmotif was the unfinished hem and the inside-out seam. His clothes were purposefully made to look poor — because the world suddenly was. It was a volte-face to the excess of the early ’80s, the dancing-on-the-lip-of-the-volcano styles of Christian Lacroix and his archaic indulgences of crinoline pouf skirts and Second Empire extremes. YET THIS SPRING’S fashions, more than in any era in living memory, seem inextricably linked to the times in which we live. They are hysterical, scatterbrained and lunging toward extreme opposites (glittery at Gucci, wasteland-era at Rick Owens) just as global political parties have become more polarized themselves. The collections telegraph post-national, post-history and post-internet ideas — all of which bear individual examination. The post-national is, perhaps, the easiest to connect to culture’s current fixations: Eschewing borders as various governments seek to enforce them, fashion is, in a sense, evoking an aesthetic idyll, a leftist liberal dream in step with most fashion designers’ sensibilities. The post-nationalism of fashion has emerged perhaps in response to the rise of the right wing — not only across America, but in much of Europe, too, where the notion of patriotism has been used as a Trojan Horse for prejudice and white supremacy. "
956,"To the Editor: Re “House G.O.P. Closes Inquiry Into Collusion” (front page, March 13): Once again, Republicans have placed party above country and principle. When all the intelligence agencies conclude with “high confidence” that Russia and Vladimir Putin put their fingers on the scale against Hillary Clinton and in favor of Donald Trump in the 2016 election, when the special counsel, Robert Mueller, indicts 13 Russians for having done exactly that, and then the House Intelligence Committee Republicans release a premature report rejecting this conclusion without consulting Democratic committee members, whom do we believe? This is a no-brainer! House Republicans behaved in a partisan manner and therefore have little credibility. With the same raw intelligence data as the F.B.I., the N.S.A. and the C.I.A. and without interviewing all informed parties and gathering all relevant data, the Republicans chose to rally behind their president. They are failing to act as a bipartisan intelligence committee and providing cover for Mr. Trump when Mr. Mueller’s findings are eventually released. Shame on them and shame on all of us if we allow this to continue! RICHARD CHERWITZ, AUSTIN, TEX. "
957,       
958,"Happy are the people of the Nordic nations — happier, in fact, than anyone else in the world. And the overall happiness of a country is almost identical to the happiness of its immigrants. Those are the main conclusions of the World Happiness Report 2018, released Wednesday. Finland is the happiest country in the world, it found, followed by Norway, Denmark, Iceland, Switzerland, the Netherlands, Canada, New Zealand, Sweden and Australia. Though in a different order, this is the same top 10 as last year, when Norway was No. 1 and Finland was fifth. Burundi and Central African Republic, both consumed by political violence, are the least happy countries for the second year in a row. This year, Central African Republic is slightly happier than Burundi; last year, their order was reversed. As for the United States, it is 18th out of 156 countries surveyed — down four spots from last year’s report and five from 2016’s, and substantially below most comparably wealthy nations. Though the economy is generally strong and per capita income is high, it ranks poorly on social measures: Life expectancy has declined, suicide rates have risen, the opioid crisis has worsened, inequality has grown and confidence in government has fallen. “I think there really is a deep and very unsettling signal coming through that U.S. society is in many ways under profound stress, even though the economy by traditional measures is doing fine,” Jeffrey D. Sachs, an editor of the report, said in an interview on Tuesday. “The trends are not good, and the comparative position of the U.S. relative to other high-income countries is nothing short of alarming.” The report was produced by the United Nations Sustainable Development Solutions Network and edited by three economists: Dr. Sachs, the network’s director and a professor at Columbia University; John F. Helliwell, a senior fellow at the Canadian Institute for Advanced Research and professor emeritus at the University of British Columbia; and Richard Layard, a director of the Well-Being Program at the London School of Economics’ Center for Economic Performance. It is based on Gallup surveys conducted from 2015 to 2017, in which thousands of respondents were asked to imagine a ladder with steps numbered 0 to 10 and to say which step they felt they stood on, a ranking known as the Cantril Scale. "
959,        
960,"This article is part of the Opinion Today newsletter. You can sign up here to receive the newsletter each weekday. Conor Lamb, a Democrat, appears to have pulled off a shocking upset in a Pennsylvania congressional election last night. The race is still too close to call. But Lamb has a 641-vote lead over the Republican, Rick Saccone, and the remaining uncounted ballots are absentee ballots, which tend to lean Democratic. It will be a remarkable win if Lamb holds on. Donald Trump in 2016 and Mitt Romney in 2012 both won this district, in the Pittsburgh area, by almost 20 percentage points. Last night’s result is a sign that, while Trump may be holding onto his base, most voters are unhappy with his presidency. Republicans are looking at a very difficult midterm election. One other point: There’s an ongoing debate, which I’ve covered before, about whether Democrats should focus this year on turning out their base or persuading swing voters. Lamb’s probable win helps answer the question: Both. Democrats appear to have turned out at a much higher rate than Republicans last night, as G. Elliott Morris notes (with handy charts). But Lamb — a populist who is moderate on cultural issues — also clearly won over a bunch of Trump voters, given the district’s conservatism. The 2018 midterm elections are a vital chance to check Trump’s power. They are, as David Remnick wrote this week, a “stress test of liberal democracy.” Given their importance, Democrats shouldn’t get caught up in either-or debates about turnout and persuasion. Rexit. Serve President Trump at your own risk. Just think about how badly Rex Tillerson damaged his reputation over the last 18 months. He went from being the longtime chief executive of one of the world’s biggest companies to suffering Trump’s repeated public humiliations. They culminated in yesterday’s firing by tweet. Elsewhere: In the end, the leader Tillerson failed to understand was not any foreign head of state but his own boss, argues Politico’s Susan Glasser. Many liberals are celebrating Tillerson’s firing as the end of the tenure of the nation’s worst secretary of state. But as The New Republic’s Jeet Heer and The Times’s editorial board each write, Tillerson’s replacement, Mike Pompeo, could make Tillerson’s sins look small by comparison. In The New Yorker, Dexter Filkins looked at Gina Haspel, Trump’s new choice to run the C.I.A., and her background overseeing illegal torture. Also in The Times, Samantha Power and Paul Pillar offer their perspectives on Pompeo. "
961,"Good Wednesday. Here’s what we’re watching: • Theranos shows private companies can be held to account t.oo • Was Bear a bad deal for JPMorgan? • The failed Qualcomm bid portends a new front in potential global trade wars. • How Boeing has the most to lose from the metals tariffs. • Bear Stearns was a decade ago. Could it happen again? • And R.I.P. Stephen Hawking. Get this in your inbox each morning. Sign up here. The Securities and Exchange Commission on Wednesday charged Elizabeth Holmes, the founder of Theranos, with fraud for raising money from investors on the back of false claims about the company’s blood-testing technology. One of Theranos’s main products, called a miniLab, could not perform all the tests the company said it could, the commission asserted. That, according to the complaint, didn’t stop Theranos from claiming that it had a bright future ahead. Here are some of the things the commission says Theranos, a private company, did to pull the wool over investors’ eyes. It allegedly performed tests on non-Theranos equipment without telling representatives of a pharmacy company that was poised to invest money in the company. Theranos allegedly distributed fake reports by pharmaceutical companies. Theranos allegedly made misleading statements about its work with the United States Department of Defense. Ms. Holmes allegedly told an investor Theranos expected to expand quickly in the stores of a pharmacy chain, but the likelihood of such an expansion was small. The Food and Drug Administration communicated to Theranos that its approval would be needed, but Ms. Holmes allegedly told investors afterward that F.D.A. approval was merely voluntary. Ms. Holmes allegedly gave investors fake financial results. — Peter Eavis There is an old adage that if it sounds too good to be true, it isn’t. The case filed by the Securities and Exchange Commission against Theranos and Elizabeth Holmes describes a litany of falsehoods about a claimed revolutionary method to conduct blood tests that turned out to be pure fiction. "
962,"At a refueling stop in Cape Verde on his way home from an exhausting visit across Africa, Secretary of State Rex W. Tillerson walked through howling winds late Monday night toward the airport’s V.I.P. terminal, where he pulled up a chair and started telling jokes to the reporters who had traveled with him.   He was fired by executive tweet just hours later. By the time Mr. Tillerson again spoke to reporters, on Tuesday afternoon in Washington, the man who had strode confidently and relaxed throughout the weeklong diplomatic trip was replaced by a humbled and emotional one who nearly choked up as he announced that he would be handing off his powers at the stroke of midnight. Some senior administration officials said Mr. Tillerson — who in nearly 14 months at the State Department had departed from President Trump’s policies on the Paris climate accord, the Iran nuclear deal and diplomacy with North Korea — should have seen it coming. Officials said John F. Kelly, the president’s chief of staff, urged Mr. Tillerson late last week to cut short his trip, warning vaguely that he should be on the lookout for an unspecified Twitter post. But State Department officials insisted that had Mr. Kelly intended to relay an ominous message, Mr. Tillerson did not receive it. That Mr. Tillerson missed such an important signal coming from the White House was emblematic of a tenure punctuated by inopportune comments, bureaucratic inertia and frequent and public disagreements with Mr.  Trump. "
963,     
964,     
965,"WASHINGTON — The Trump administration imposed sanctions on a series of Russian organizations and individuals on Thursday in retaliation for interference in the 2016 presidential election and other “malicious cyberattacks,” its most significant action against Moscow since President Trump took office. The sanctions came as the United States joined with Britain, France and Germany in denouncing Russia for its apparent role in a nerve-gas attack on a former Russian spy and his daughter on British soil, calling it a “clear violation” of international law. But the joint statement said nothing about any collective action in response. In his first comment on the poison attack, Mr. Trump agreed that, despite its denials, Russia was likely behind it. “It looks like it,” he told reporters in the Oval Office, adding that he had spoken with Prime Minister Theresa May of Britain. “We are in deep discussions,” Mr. Trump continued. “A very sad situation. It certainly looks like the Russians were behind it. Something that should never, ever happen. And we’re taking it very seriously, as I think are many others.” In keeping with his reluctance to blame Moscow for meddling in the 2016 presidential campaign, Mr. Trump did not mention the sanctions or election interference. The president has repeatedly dismissed the suggestion that Russia sought to influence the vote in his favor as a “hoax” and “fake news,” even as a special counsel, Robert S. Mueller III, has concluded otherwise and is investigating whether Mr. Trump’s campaign collaborated with Russian agents. Before leaving office, President Barack Obama expelled 35 Russian diplomats, seized a pair of diplomatic properties and imposed sanctions in response to the election interference. But while Mr. Trump’s administration has issued sanctions against some Russians for human rights abuses or for the country’s intervention in Ukraine, the measures announced on Thursday represented the first time he took action on the meddling, and only after Congress passed legislation to force his hand. "
